Latitude,Longitude,Census_Tract,Value
37.8675947,-122.2319033,6001400100,12.5537838521893
37.848171,-122.2495763,6001400200,0.417615793470008
37.8405983,-122.2544365,6001400300,24.1204758289041
37.8482107,-122.2574628,6001400400,20.2860035434067
37.8485167,-122.2647445,6001400500,7.40318906605922
37.8419909,-122.2648882,6001400600,9.73171349025563
37.8417578,-122.2723135,6001400700,0.0
37.8454493,-122.2833803,6001400800,23.6648949633004
37.8394669,-122.2802437,6001400900,37.6486965325234
37.831217,-122.2719625,6001401000,58.1498354846874
37.8304835,-122.2638645,6001401100,28.4484940521387
37.8305977,-122.2579072,6001401200,29.2963806631233
37.8180997,-122.2667133,6001401300,49.4178688939509
37.8207387,-122.2733758,6001401400,58.6940015186029
37.8229232,-122.2806358,6001401500,41.8501645153126
37.8173716,-122.2814825,6001401600,49.9746899519109
37.8134257,-122.3193044,6001401700,26.9425461908378
37.809532,-122.298236,6001401800,38.1295874462161
37.8063512,-122.2963076,6001402200,50.7339913945837
37.812031,-122.2824569,6001402400,53.5813718046064
37.8057305,-122.2847803,6001402500,55.1379397620856
37.8042711,-122.2799541,6001402600,71.8805365730195
37.8103872,-122.2769914,6001402700,43.7737281700835
37.8087183,-122.2715003,6001402800,52.8726904581119
37.8071501,-122.26681,6001402900,66.3123259934194
37.8004265,-122.270732,6001403000,88.8382687927107
37.8022742,-122.2755009,6001403100,59.9974689951911
37.7944308,-122.2663244,6001403300,66.9324221716021
37.8047578,-122.2616693,6001403400,32.1564160971906
37.8177294,-122.2600769,6001403501,32.6246519868388
37.8159606,-122.2569405,6001403502,38.4712730954189
37.8135127,-122.253492,6001403600,30.8656036446469
37.8112134,-122.2586656,6001403701,26.4236902050114
37.8095265,-122.2520804,6001403702,0.0
37.8148343,-122.2416233,6001403800,10.807390534042
37.8171931,-122.2487541,6001403900,0.0
37.8232774,-122.2536542,6001404000,6.94760820045558
37.8300772,-122.2497952,6001404101,2.70817514553278
37.8260219,-122.2510667,6001404102,29.6760313844596
37.8361078,-122.2344651,6001404200,5.50493545937737
37.8451917,-122.2381008,6001404300,2.30321437610731
37.8462442,-122.2150894,6001404400,12.5537838521893
37.8271275,-122.2171515,6001404501,8.41559098962288
37.8345259,-122.2026154,6001404502,10.3138445963047
37.8197458,-122.1910599,6001404600,4.66970387243736
37.8133625,-122.2070119,6001404700,3.5180966843837
37.8055076,-122.2131962,6001404800,30.0303720577069
37.8041479,-122.2215015,6001404900,23.2978992660086
37.8121648,-122.2190899,6001405000,8.98506707162744
37.8114477,-122.2321836,6001405100,0.151860288534548
37.8052604,-122.2433878,6001405200,30.4100227790433
37.8020757,-122.2513558,6001405301,16.211085801063
37.7985014,-122.2542495,6001405302,69.1976714755758
37.7965384,-122.2494562,6001405401,64.5153125790939
37.7933319,-122.2461006,6001405402,68.7547456340167
37.7982821,-122.243279,6001405500,55.3404201467983
37.8008019,-122.2372726,6001405600,55.1379397620856
37.7982307,-122.2296737,6001405700,78.7522146292078
37.7939452,-122.2330985,6001405800,82.9157175398633
37.787786,-122.2357701,6001405901,90.6352822070362
37.7909446,-122.240953,6001405902,90.2176664135662
37.7875675,-122.246184,6001406000,77.7271576815996
37.7741552,-122.2275943,6001406100,84.6494558339661
37.7850448,-122.230736,6001406201,87.4715261958998
37.7819786,-122.2265557,6001406202,84.0420146798279
37.7892881,-122.2250125,6001406300,78.3345988357378
37.796806,-122.2217201,6001406400,50.2404454568464
37.7880813,-122.2169867,6001406500,76.183244748165
37.7936085,-122.2079568,6001406601,75.4492533535814
37.7964782,-122.2143073,6001406602,69.4381169324222
37.8033164,-122.2022249,6001406700,48.8357377879018
37.7978944,-122.1949575,6001406800,47.77271576816
37.7932754,-122.1903803,6001406900,16.211085801063
37.787943,-122.2024899,6001407000,73.9939255884586
37.7831287,-122.2143966,6001407101,89.9772209567198
