Latitude,Longitude,Census_Tract,Value
37.8675947,-122.2319033,6001400100,4.84798798539205
37.848171,-122.2495763,6001400200,4.88210746263171
37.8405983,-122.2544365,6001400300,11.2042444639356
37.8482107,-122.2574628,6001400400,12.3901903019727
37.8485167,-122.2647445,6001400500,16.7347307835528
37.8419909,-122.2648882,6001400600,20.0243154410333
37.8417578,-122.2723135,6001400700,36.7124236951682
37.8454493,-122.2833803,6001400800,37.0972012223636
37.8394669,-122.2802437,6001400900,40.7060364177987
37.831217,-122.2719625,6001401000,43.7367454022064
37.8304835,-122.2638645,6001401100,32.9266050471374
37.8305977,-122.2579072,6001401200,20.2498287024893
37.8180997,-122.2667133,6001401300,43.6775888330299
37.8207387,-122.2733758,6001401400,45.0841377020371
37.8229232,-122.2806358,6001401500,44.5282078967186
37.8173716,-122.2814825,6001401600,48.779958707056
37.8134257,-122.3193044,6001401700,43.4695037587936
37.809532,-122.298236,6001401800,45.0987481018047
37.8063512,-122.2963076,6001402200,55.8202461976204
37.812031,-122.2824569,6001402400,37.3067808640095
37.8057305,-122.2847803,6001402500,50.8131522005887
37.8042711,-122.2799541,6001402600,42.1176457533931
37.8103872,-122.2769914,6001402700,38.8747689625904
37.8087183,-122.2715003,6001402800,41.7214072979236
37.8071501,-122.26681,6001402900,36.3933235952934
37.8004265,-122.270732,6001403000,53.4079875565826
37.8022742,-122.2755009,6001403100,35.9595634317328
37.7944308,-122.2663244,6001403300,45.8802101465917
37.8047578,-122.2616693,6001403400,29.4346366773904
37.8177294,-122.2600769,6001403501,25.309847204491
37.8159606,-122.2569405,6001403502,19.8739572288427
37.8135127,-122.253492,6001403600,25.5834079783193
37.8112134,-122.2586656,6001403701,14.0959869740038
37.8095265,-122.2520804,6001403702,14.9815736728885
37.8148343,-122.2416233,6001403800,11.719295052516
37.8171931,-122.2487541,6001403900,16.0022555858313
37.8232774,-122.2536542,6001404000,8.89185372952343
37.8300772,-122.2497952,6001404101,9.34543442634048
37.8260219,-122.2510667,6001404102,12.9225382372005
37.8361078,-122.2344651,6001404200,7.30401999632384
37.8451917,-122.2381008,6001404300,3.8238303000424
37.8462442,-122.2150894,6001404400,4.57070427834024
37.8271275,-122.2171515,6001404501,4.58855719854418
37.8345259,-122.2026154,6001404502,6.27049552233904
37.8197458,-122.1910599,6001404600,4.69480193232667
37.8133625,-122.2070119,6001404700,4.70300398747477
37.8055076,-122.2131962,6001404800,14.3312496918903
37.8041479,-122.2215015,6001404900,15.338175132094
37.8121648,-122.2190899,6001405000,7.42003472421115
37.8114477,-122.2321836,6001405100,6.27757085872832
37.8052604,-122.2433878,6001405200,21.9713833712207
37.8020757,-122.2513558,6001405301,21.6899116925446
37.7985014,-122.2542495,6001405302,30.2108422119363
37.7965384,-122.2494562,6001405401,33.3636001454402
37.7933319,-122.2461006,6001405402,36.4703631962152
37.7982821,-122.243279,6001405500,28.3477541619969
37.8008019,-122.2372726,6001405600,24.8234473443842
37.7982307,-122.2296737,6001405700,30.127613102825
37.7939452,-122.2330985,6001405800,28.8015886177825
37.787786,-122.2357701,6001405901,39.6794610461602
37.7909446,-122.240953,6001405902,41.2546282633533
37.7875675,-122.246184,6001406000,50.1993663130172
37.7741552,-122.2275943,6001406100,56.8648424683152
37.7850448,-122.230736,6001406201,45.5730057915014
37.7819786,-122.2265557,6001406202,42.0110774158386
37.7892881,-122.2250125,6001406300,31.1076864258028
37.796806,-122.2217201,6001406400,30.2490343793712
37.7880813,-122.2169867,6001406500,36.3672539486858
37.7936085,-122.2079568,6001406601,27.0256042020772
37.7964782,-122.2143073,6001406602,26.0620963985128
37.8033164,-122.2022249,6001406700,10.2219213210325
37.7978944,-122.1949575,6001406800,13.003307317658
37.7932754,-122.1903803,6001406900,20.4808778865923
37.787943,-122.2024899,6001407000,29.7018227561437
37.7831287,-122.2143966,6001407101,30.2466482635855
37.7807761,-122.2102385,6001407102,35.4180496372904
37.7777848,-122.2192819,6001407200,48.4564796352476
37.7621786,-122.2109235,6001407300,65.0336851329206
37.7710407,-122.2067479,6001407400,45.3761103725501
37.769515,-122.1976091,6001407500,45.4499549807025
37.7775293,-122.2031992,6001407600,31.1005948943636
37.7765228,-122.1931965,6001407700,15.7368609609977
37.7817414,-122.1866595,6001407800,17.9570699354827
37.7884276,-122.1847835,6001407900,14.3391433678432
37.805237,-122.1887608,6001408000,4.80243054650132
37.785376,-122.1574761,6001408100,13.6058780253712
37.7751005,-122.1755727,6001408200,23.2923452982425
37.7710979,-122.1645166,6001408300,31.3920344243448
37.7646056,-122.1709595,6001408400,27.6341962637172
37.7604176,-122.1785112,6001408500,32.6831460030642
37.7661964,-122.1823031,6001408600,34.6112965575839
37.7688611,-122.1889435,6001408700,33.1655007761427
37.7588039,-122.1969422,6001408800,61.006902044078
37.7541816,-122.1887803,6001408900,52.2062429494826
37.7200105,-122.2213677,6001409000,63.1725808415718
37.7323261,-122.1834997,6001409100,57.1434712167136
37.7290846,-122.1777872,6001409200,46.2032563444022
37.737851,-122.1733521,6001409300,36.5895500655446
37.744613,-122.1803623,6001409400,50.367496574042
37.7504463,-122.1837659,6001409500,53.6490950031661
37.7532669,-122.1726197,6001409600,32.3043785903709
37.7564187,-122.1658929,6001409700,21.7690535818961
37.7603609,-122.1557636,6001409800,30.411119764061
37.7619882,-122.1353845,6001409900,23.0730127195154
37.7447566,-122.1332163,6001410000,25.1187873226419
37.7478642,-122.1535285,6001410100,31.1660860822254
37.7453063,-122.1571742,6001410200,26.9534614570712
37.7466798,-122.1661407,6001410300,28.6184196069532
37.7408161,-122.1621741,6001410400,28.0615876738195
37.8100197,-122.288956,6001410500,53.0816410148314
37.8947731,-122.2910214,6001420100,6.5214898483369
37.8944611,-122.2974624,6001420200,10.8707761798677
37.8906102,-122.3182668,6001420300,16.0726208119367
37.8886213,-122.3256618,6001420400,23.8809672038127
37.8867059,-122.2950048,6001420500,21.6856125233721
37.8870336,-122.2870621,6001420600,3.81495689128643
37.899434,-122.2661928,6001421100,3.28193533237628
37.8975481,-122.2752271,6001421200,3.41296120152161
37.8911093,-122.2813663,6001421300,4.08282485475693
37.8883409,-122.270922,6001421400,5.37121078700731
37.8920346,-122.2590314,6001421500,4.32412445912444
37.8839567,-122.2559829,6001421600,1.56832859944208
37.8819398,-122.2701843,6001421700,10.8480794838117
37.8802854,-122.2782006,6001421800,9.60776091976312
37.8794799,-122.2896443,6001421900,15.883094938906
37.8590327,-122.3013426,6001422000,34.157355503521
37.8733005,-122.2965391,6001422100,27.3138308451863
37.8728822,-122.2878154,6001422200,25.0242216790101
37.8740723,-122.2779152,6001422300,17.6422583725327
37.8752396,-122.2695878,6001422400,14.9020223612612
37.8773131,-122.2603183,6001422500,14.157047273287
37.8738125,-122.2545472,6001422600,0.0
37.8679125,-122.2495401,6001422700,15.0678849064108
37.8667875,-122.259979,6001422800,16.0517244430287
37.8678899,-122.269247,6001422900,19.1806352446708
37.8668441,-122.2771352,6001423000,23.6811142048598
37.865807,-122.2863197,6001423100,29.8203504549979
37.8645164,-122.2936857,6001423200,39.8093230847754
37.8573287,-122.2842021,6001423300,31.601020528392
37.8583737,-122.275884,6001423400,22.3142178599028
37.859365,-122.2680467,6001423500,15.4276251298008
37.8588968,-122.2587175,6001423601,10.4963572669325
37.8631882,-122.2592723,6001423602,14.2379619071969
37.8618413,-122.248923,6001423700,7.26693727695001
37.8547587,-122.2441385,6001423800,4.73068180164418
37.8523001,-122.2675177,6001423901,18.8298600802517
37.8547152,-122.2573724,6001423902,11.0219440130112
37.8503526,-122.2746683,6001424001,25.1754405625274
37.8504976,-122.2815989,6001424002,32.1356821551581
37.8381928,-122.3061755,6001425101,31.4609288185018
37.8400768,-122.2946582,6001425102,26.6854302746502
37.8426202,-122.2898443,6001425103,23.0532882171642
