Latitude,Longitude,Census_Tract,Value
37.8675947,-122.2319033,6001400100,19.3916349809886
37.848171,-122.2495763,6001400200,0.671736375158428
37.8405983,-122.2544365,6001400300,9.80988593155894
37.8482107,-122.2574628,6001400400,37.4778200253485
37.8485167,-122.2647445,6001400500,37.4778200253485
37.8419909,-122.2648882,6001400600,54.0684410646388
37.8417578,-122.2723135,6001400700,70.8111533586819
37.8454493,-122.2833803,6001400800,65.5513307984791
37.8394669,-122.2802437,6001400900,75.1077313054499
37.831217,-122.2719625,6001401000,87.8833967046895
37.8304835,-122.2638645,6001401100,56.4765525982256
37.8305977,-122.2579072,6001401200,32.7122940430925
37.8180997,-122.2667133,6001401300,56.8567807351077
37.8207387,-122.2733758,6001401400,96.0329531051965
37.8229232,-122.2806358,6001401500,82.4081115335868
37.8173716,-122.2814825,6001401600,91.9011406844106
37.8134257,-122.3193044,6001401700,70.532319391635
37.809532,-122.298236,6001401800,54.6261089987326
37.8063512,-122.2963076,6001402200,85.2724968314322
37.812031,-122.2824569,6001402400,58.2256020278834
37.8057305,-122.2847803,6001402500,78.1115335868188
37.8042711,-122.2799541,6001402600,72.97845373891
37.8103872,-122.2769914,6001402700,74.04309252218
37.8087183,-122.2715003,6001402800,71.8884664131812
37.8071501,-122.26681,6001402900,58.2256020278834
37.8004265,-122.270732,6001403000,94.828897338403
37.8022742,-122.2755009,6001403100,57.3764258555133
37.7944308,-122.2663244,6001403300,74.5247148288973
37.8047578,-122.2616693,6001403400,32.7122940430925
37.8177294,-122.2600769,6001403501,26.1723700887199
37.8159606,-122.2569405,6001403502,62.8263624841572
37.8135127,-122.253492,6001403600,42.8263624841572
37.8112134,-122.2586656,6001403701,64.8162230671736
37.8095265,-122.2520804,6001403702,46.4638783269962
37.8148343,-122.2416233,6001403800,25.3231939163498
37.8171931,-122.2487541,6001403900,45.0316856780735
37.8232774,-122.2536542,6001404000,14.6894803548796
37.8300772,-122.2497952,6001404101,26.6666666666667
37.8260219,-122.2510667,6001404102,29.1634980988593
37.8361078,-122.2344651,6001404200,4.74017743979721
37.8451917,-122.2381008,6001404300,1.92648922686946
37.8462442,-122.2150894,6001404400,5.81749049429658
37.8271275,-122.2171515,6001404501,2.12927756653992
37.8345259,-122.2026154,6001404502,1.40684410646388
37.8197458,-122.1910599,6001404600,0.671736375158428
37.8133625,-122.2070119,6001404700,0.278833967046895
37.8055076,-122.2131962,6001404800,30.2027883396705
37.8041479,-122.2215015,6001404900,18.4664131812421
37.8121648,-122.2190899,6001405000,0.595690747782003
37.8114477,-122.2321836,6001405100,2.12927756653992
37.8052604,-122.2433878,6001405200,45.0316856780735
37.8020757,-122.2513558,6001405301,54.0684410646388
37.7985014,-122.2542495,6001405302,70.8111533586819
37.7965384,-122.2494562,6001405401,87.6932826362484
37.7933319,-122.2461006,6001405402,85.0570342205323
37.7982821,-122.243279,6001405500,84.6261089987326
37.8008019,-122.2372726,6001405600,50.2661596958175
37.7982307,-122.2296737,6001405700,82.1546261089987
37.7939452,-122.2330985,6001405800,92.0278833967047
37.787786,-122.2357701,6001405901,95.8681875792142
37.7909446,-122.240953,6001405902,90.2408111533587
37.7875675,-122.246184,6001406000,45.5513307984791
37.7741552,-122.2275943,6001406100,90.2408111533587
37.7850448,-122.230736,6001406201,91.7617237008872
